event_id,visit_type,name,remarks
2514,secretary,Madeleine Korbel Albright,discuss kosovo crisis prime minister prodi foreign minister dini
2515,secretary,Madeleine Korbel Albright,discuss kosovo crisis pope john paul ii
2516,secretary,Madeleine Korbel Albright,discuss kosovo crisis foreign minister kinkel
2517,secretary,Madeleine Korbel Albright,discuss kosovo crisis foreign minister vedrine
2518,secretary,Madeleine Korbel Albright,discuss kosovo crisis representatives contact group
2519,secretary,Madeleine Korbel Albright,discuss iraq crisis foreign minister matutes
2520,secretary,Madeleine Korbel Albright,meet prime minister chretien foreign minister axworthy
2521,secretary,Madeleine Korbel Albright,discuss kosovo crisis foreign minister dini
2522,secretary,Madeleine Korbel Albright,discuss kosovo crisis situation cuba vatican officials
2523,secretary,Madeleine Korbel Albright,attend contact group ministerial meet
2524,secretary,Madeleine Korbel Albright,meet president preval haitian political leaders discuss narcotics control haitian dominican officials aboard uscg dallas
2525,secretary,Madeleine Korbel Albright,meet prime minister panday caricom foreign minister
2526,secretary,Madeleine Korbel Albright,accompany president clinton state visit second summit americas
2527,secretary,Madeleine Korbel Albright,meet prime minister hashimoto foreign minister obuchi sign amend acquisitions crossservicing agreement
2528,secretary,Madeleine Korbel Albright,meet president jiang senior chinese officials make arrangements president clintons state visit
2529,secretary,Madeleine Korbel Albright,meet president kim senior korean officials
2530,secretary,Madeleine Korbel Albright,meet president bagabandi senior mongolian officials address great hural
2531,secretary,Madeleine Korbel Albright,meet prime minister blair israeli prime minister netanyahu plo chairman arafat attend foreign minister meet
2532,secretary,Madeleine Korbel Albright,attend useu summit meet meet plo chairman arafat
2533,secretary,Madeleine Korbel Albright,attend ceremonies commemorate anniversary gatt
2534,secretary,Madeleine Korbel Albright,attend nato ministerial meet
2535,secretary,Madeleine Korbel Albright,attend oas general assembly meet
2536,secretary,Madeleine Korbel Albright,discuss indiapakistan nuclear crisis foreign minister permanent member state un security council
2537,secretary,Madeleine Korbel Albright,discuss south asian nuclear crisis kosovo crisis foreign minister
2538,secretary,Madeleine Korbel Albright,accompany president clinton state visit
2539,secretary,Madeleine Korbel Albright,meet prime minister hashimoto foreign minister obuchi
2540,secretary,Madeleine Korbel Albright,attend asean regional forum post ministerial conference meet russian foreign minister primakov
2541,secretary,Madeleine Korbel Albright,meet prime minister skate announce additional us humanitarian assistance
2542,secretary,Madeleine Korbel Albright,attend australiaus ministerial meet
2543,secretary,Madeleine Korbel Albright,meet prime minister shipley
2544,secretary,Madeleine Korbel Albright,attend wed spokesman jam rubin return washington bomb us embassies kenya tanzania
2545,secretary,Madeleine Korbel Albright,visit embassy personnel wound bomb kenya tanzania accompany dead back unite state
2546,secretary,Madeleine Korbel Albright,visit site us embassy
2547,secretary,Madeleine Korbel Albright,visit site us embassy meet president moi
2548,secretary,Madeleine Korbel Albright,meet president tudjman croatian politicians journalists
2549,secretary,Madeleine Korbel Albright,meet bosnian bosnian serb nato officials
2550,secretary,Madeleine Korbel Albright,attend usrussian summit meet
2551,secretary,Madeleine Korbel Albright,official visit attend useuropean union ministerial meet address osce permanent council
2552,secretary,Madeleine Korbel Albright,discuss middle east peace process prime minister netanyahu
2553,secretary,Madeleine Korbel Albright,discuss middle east peace process chairman arafat
2554,secretary,Madeleine Korbel Albright,discuss kosovo crisis nato officials
2555,secretary,Madeleine Korbel Albright,discuss kosovo crisis contact group foreign minister
2556,secretary,Madeleine Korbel Albright,attend apec ministerial meet meet wife former deputy prime minister anwar ibrahim
2557,secretary,Madeleine Korbel Albright,attend nato ministerial meet ministerial meet euroatlantic partnership council natorussia permanent joint council natoukraine commission
2558,secretary,Madeleine Korbel Albright,announce open american presence post lyon meet president chirac senior french officials
2559,secretary,Madeleine Korbel Albright,accompany president clinton
2560,secretary,Madeleine Korbel Albright,accompany president clinton december attend meet prime minister netanyahu chairman arafat
2561,secretary,Madeleine Korbel Albright,discuss middle east peace process crown prince hassan
2562,secretary,Madeleine Korbel Albright,discuss strategic arm limitations kosovo crisis prime minister primakov
2563,secretary,Madeleine Korbel Albright,discuss iraq crisis president mubarak foreign minister moussa
2564,secretary,Madeleine Korbel Albright,discuss iraq crisis king fahd senior saudi officials address us military personnel
2565,secretary,Madeleine Korbel Albright,brief crown prince abdullah iraq crisis
2566,secretary,Madeleine Korbel Albright,attend meet contact group foreign minister
2567,secretary,Madeleine Korbel Albright,attend meet contact group foreign minister
2568,secretary,Madeleine Korbel Albright,meet contact group foreign minister delegations kosovo peace conference
2569,secretary,Madeleine Korbel Albright,accompany president clinton state visit
2570,secretary,Madeleine Korbel Albright,attend kosovo peace conference
2571,secretary,Madeleine Korbel Albright,meet president jiang zemin senior chinese officials
2572,secretary,Madeleine Korbel Albright,visit hill tribes institute chiang mai meet senior thai officials
2573,secretary,Madeleine Korbel Albright,meet senior indonesian officials east timor leader xanana gusmao
2574,secretary,Madeleine Korbel Albright,discuss us peace plan kosovo special envoy dole foreign secretary cook
2575,secretary,Madeleine Korbel Albright,attend central american summit meet
2576,secretary,Madeleine Korbel Albright,attend nato ministerial meet kosovo crisis
2577,secretary,Madeleine Korbel Albright,meet russian foreign minister ivanov
2578,secretary,Madeleine Korbel Albright,accompany president clinton meet senior nato officials
2579,secretary,Madeleine Korbel Albright,attend foreign minister meet kosovo conflict
2580,secretary,Madeleine Korbel Albright,attend foreign minister meet kosovo conflict useu ministerial meet meet kosovar political leaders
2581,secretary,Madeleine Korbel Albright,brief senior nato officials kosovo peace agreement
2582,secretary,Madeleine Korbel Albright,visit refugee camp address us military personnel
2583,secretary,Madeleine Korbel Albright,meet russian foreign defense minister discuss russian role peacekeeping kosovo meet president atisaari
2584,secretary,Madeleine Korbel Albright,meet senior french officials
2585,secretary,Madeleine Korbel Albright,attend economic summit meet
2586,secretary,Madeleine Korbel Albright,accompany president clinton meet montenegrin president djukanovic
2587,secretary,Madeleine Korbel Albright,work visit
2588,secretary,Madeleine Korbel Albright,work visit
2589,secretary,Madeleine Korbel Albright,vacation
2590,secretary,Madeleine Korbel Albright,stop en route asean ministerial meet
2591,secretary,Madeleine Korbel Albright,attend asean regional forum asean postministerial conference trilateral ministerial consultations japan south korea meet russian foreign minister ivanov
2592,secretary,Madeleine Korbel Albright,stop en route rome
2593,secretary,Madeleine Korbel Albright,meet foreign minister dini join president clinton july aviano air force base visit sarajevo
2594,secretary,Madeleine Korbel Albright,meet secretary relations state tauran
2595,secretary,Madeleine Korbel Albright,meet un nato officials us military personnel representatives people kosovo
